MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
40,RM,3.713572066704308,8.594339400592892,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,2,5.916202062607435,1,0.0,6.659293919683638,7.047517221357296,GasA,3,Y,FuseA,7.047517221357296,6.148468295917647,0.0,7.388327859577107,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.791759469228055,7,0.0,Detchd,1926.0,1,0.6931471805599453,5.37989735354046,3,3,2,0.0,0.0,5.214935757608986,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
190,RL,4.143134726391533,9.220983532074662,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,BrkTil,3,3,-1,5,5.863631175598097,3,5.204006687076795,4.727387818712341,6.4692503167957724,GasA,3,Y,SBrkr,6.695798917058491,6.306275286948016,0.0,7.212294468500341,0.6931471805599453,0.0,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,2,1.9459101490553132,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,Sep,2008,WD,Normal
20,RL,4.2225280335569675,9.278839788400875,Pave,IR1,Lvl,3,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,-1,2,5.940171252720432,4,6.645090969505644,6.154858094016418,7.388946097618437,GasA,4,Y,FuseA,7.532623618788788,0.0,0.0,7.532623618788788,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,2.0794415416798357,7,1.3862943611198906,Attchd,1955.0,3,0.6931471805599453,5.717027701406222,3,3,2,6.1675164908883415,0.0,0.0,0.0,4.962844630259907,0.0,0.0,Nov,2009,COD,Normal
60,RL,4.465908118654584,9.265112607823163,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.707110264748875,3,2,PConc,5,3,-1,6,7.161622002939187,1,0.0,5.68697535633982,7.367077059881012,GasA,4,Y,SBrkr,7.384610383176974,6.313548046277095,0.0,7.6787889981991535,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.1972245773362196,7,0.6931471805599453,Attchd,2007.0,3,1.3862943611198906,6.672032945461067,3,3,2,5.187385805840755,4.795790545596741,0.0,0.0,0.0,0.0,0.0,Nov,2007,New,Partial
60,RL,4.143134726391533,9.0173622349937,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,6.734591659972948,6.734591659972948,GasA,4,Y,SBrkr,6.734591659972948,6.78105762593618,0.0,7.450660796211539,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,2004.0,3,1.0986122886681098,6.089044875446846,3,3,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
20,RL,4.4271244869561865,9.72136597574484,Pave,IR1,Lvl,3,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,6.483107351457199,3,2,CBlock,4,3,-1,1,0.0,1,0.0,7.430707082545968,7.430707082545968,GasA,2,Y,SBrkr,7.443078374348516,0.0,0.0,7.443078374348516,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,2,1.9459101490553132,7,0.6931471805599453,Attchd,1981.0,2,1.0986122886681098,6.238324625039508,3,3,2,6.354370040797351,4.174387269895637,0.0,0.0,0.0,0.0,0.0,Jan,2006,WD,Normal
50,RM,4.2225280335569675,9.422139821589736,Pave,IR1,Lvl,3,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,-1,3,5.8888779583328805,1,0.0,5.8888779583328805,6.580639137284949,GasA,2,Y,SBrkr,6.75110146893676,0.0,6.270988431858299,7.232010331664759,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,2,2.0794415416798357,7,0.0,Detchd,1991.0,1,1.0986122886681098,6.493753839851686,3,3,2,5.472270673671475,0.0,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
20,RL,4.955827057601261,10.366309203003638,Pave,IR1,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,4.727387818712341,2,2,CBlock,3,4,3,4,6.461468176353717,1,0.0,6.091309882077698,6.985641817639208,GasA,1,Y,SBrkr,7.4127640174265625,0.0,0.0,7.4127640174265625,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,1.0986122886681098,Attchd,1960.0,3,1.0986122886681098,6.270988431858299,3,3,1,5.351858133476067,4.143134726391533,0.0,0.0,0.0,0.0,0.0,May,2010,WD,Normal
160,RL,3.8066624897703196,8.576781982827894,Pave,IR1,Lvl,3,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,4,-1,6,6.206575926724928,3,5.375278407684165,5.872117789475416,6.970730078143525,GasA,3,Y,SBrkr,6.970730078143525,6.556778356158042,0.0,7.477604243197589,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.6931471805599453,Attchd,1987.0,2,1.0986122886681098,6.22455842927536,4,3,2,6.091309882077698,3.58351893845611,0.0,0.0,0.0,0.0,0.0,Jun,2006,WD,Normal
20,RL,4.394449154672439,9.2299469016151,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,6.198478716492308,2,2,CBlock,3,3,-1,5,5.666426688112432,3,5.926926025970411,6.55250788703459,7.217443431696533,GasA,2,Y,SBrkr,7.217443431696533,0.0,0.0,7.217443431696533,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.6931471805599453,Attchd,1961.0,1,1.0986122886681098,6.22455842927536,3,3,2,0.0,3.044522437723423,0.0,0.0,0.0,0.0,0.0,Jun,2008,COD,Normal
20,RL,3.871201010907891,9.426821780416843,Pave,IR1,Lvl,3,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,4.890349128221754,2,2,CBlock,4,2,-1,5,7.243512974665482,2,5.342334251964811,0.0,7.382124365737512,GasA,2,Y,SBrkr,7.409741954080923,0.0,0.0,7.409741954080923,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,5,0.6931471805599453,Attchd,1986.0,3,1.0986122886681098,6.424869023905388,3,3,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0.0,Nov,2008,WD,Normal
20,RL,4.442651256490317,9.442721128642875,Pave,Reg,Lvl,3,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,3,4,2,5,6.169610732491456,1,0.0,6.587550014824796,7.0925737159746784,GasA,2,Y,SBrkr,7.677400430514807,0.0,0.0,7.677400430514807,0.6931471805599453,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,1950.0,1,1.0986122886681098,6.3578422665081,3,3,2,0.0,3.4011973816621555,3.6888794541139363,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
60,RL,4.584967478670572,9.21333588095598,Pave,IR1,Lvl,3,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.594711379601839,3,2,PConc,4,3,-1,6,6.723832440821209,1,0.0,5.771441123130016,7.049254841255837,GasA,2,Y,SBrkr,7.060476365999801,6.799055862058796,0.0,7.630946580890459,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,2,2.1972245773362196,7,0.6931471805599453,Attchd,1988.0,1,1.0986122886681098,6.257667587882639,3,3,2,0.0,5.43372200355424,0.0,0.0,5.262690188904886,0.0,0.0,Sep,2007,WD,Normal
50,RL,4.2225280335569675,9.521568058002977,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,-1,5,4.060443010546419,4,6.091309882077698,6.318968113746434,6.959398512133975,GasA,4,Y,SBrkr,7.133295954896068,6.505784060128229,0.0,7.560601162768557,0.6931471805599453,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,Attchd,1958.0,1,1.0986122886681098,6.113682179832232,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2006,WD,Normal
20,RL,4.1588830833596715,9.765603845172741,Pave,IR1,Lvl,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,6.618738983517219,4,2,PConc,5,3,-1,6,7.552237287560802,1,0.0,5.746203190540153,7.7039102096163115,GasA,4,Y,SBrkr,7.711996507047669,0.0,0.0,7.711996507047669,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,4,2.302585092994046,7,0.6931471805599453,Attchd,2009.0,3,1.3862943611198906,7.062191632286556,3,3,2,0.0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,Jul,2009,New,Partial
30,RM,4.110873864173311,9.050288983827956,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,-1,1,0.0,1,0.0,6.876264611890766,6.876264611890766,GasA,2,Y,SBrkr,6.876264611890766,0.0,0.0,6.876264611890766,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,Detchd,1935.0,1,1.0986122886681098,6.175867270105761,2,3,0,0.0,0.0,5.220355825078324,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
160,FV,4.2225280335569675,7.658227526161352,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,3,2,PConc,4,3,-1,6,6.07993319509559,1,0.0,5.771441123130016,6.6293632534374485,GasA,4,Y,SBrkr,6.646390514847729,6.6293632534374485,0.0,7.330405211844402,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.791759469228055,7,0.6931471805599453,Detchd,2000.0,1,1.0986122886681098,6.089044875446846,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
70,RL,4.007333185232471,8.934455109403913,Pave,Reg,Lvl,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,2,BrkTil,2,3,-1,2,5.8664680569332965,1,0.0,6.091309882077698,6.677083461247136,GasA,3,Y,SBrkr,6.804614520062624,6.804614520062624,0.0,7.497207223203318,0.0,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,2,2.302585092994046,7,0.6931471805599453,Detchd,1920.0,1,0.6931471805599453,5.37989735354046,2,3,2,0.0,0.0,3.713572066704308,0.0,0.0,0.0,0.0,Jul,2006,WD,Normal
20,RL,4.110873864173311,9.11173476822206,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.59511985013459,2,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,SBrkr,7.201170883281678,0.0,0.0,7.201170883281678,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1957.0,2,0.6931471805599453,5.53338948872752,3,3,2,4.762173934797756,0.0,0.0,5.198497031265826,0.0,0.0,0.0,Jun,2007,WD,Normal
50,RM,4.1588830833596715,9.343734255146714,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,7.217443431696533,7.217443431696533,GasA,4,Y,SBrkr,7.217443431696533,6.580639137284949,0.0,7.641564441260972,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,4,0.0,Detchd,2003.0,1,1.0986122886681098,6.184148890937483,3,3,0,5.638354669333745,5.476463551931511,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
50,RL,4.532599493153256,8.914491710191342,Pave,IR1,Lvl,3,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0.0,2,2,PConc,2,3,-1,1,0.0,1,0.0,6.22455842927536,6.22455842927536,GasA,3,Y,SBrkr,6.842683282238422,5.75890177387728,0.0,7.133295954896068,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.791759469228055,7,0.0,Attchd,1986.0,1,1.0986122886681098,6.3578422665081,3,3,2,4.653960350157523,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2006,WD,Normal
75,RM,4.51085950651685,10.041116787524166,Pave,IR2,Lvl,3,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,7.010311867307229,7.010311867307229,GasA,4,Y,SBrkr,7.325807502595773,7.325807502595773,6.35088571671474,8.19118600464279,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,4,2.5649493574615367,7,1.0986122886681098,Detchd,1993.0,1,1.3862943611198906,6.734591659972948,5,3,2,0.0,5.564520407322694,0.0,0.0,6.018593214496234,0.0,0.0,Jun,2006,WD,Normal
80,RL,4.056561018093695,9.205126804923296,Pave,IR1,Lvl,3,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,2,6,6.416732282512326,1,0.0,6.359573868672378,7.080867896690782,GasA,4,Y,SBrkr,7.1049654482698426,0.0,0.0,7.1049654482698426,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,1990.0,1,1.0986122886681098,6.210600077024653,3,3,2,5.1298987149230735,3.332204510175204,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
50,RL,4.110873864173311,9.250618218474752,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,3,-1,1,0.0,1,0.0,6.493753839851686,6.493753839851686,GasA,4,Y,SBrkr,6.695798917058491,6.558197802812269,4.976733742420574,7.4127640174265625,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.1972245773362196,5,0.0,Detchd,1916.0,1,0.6931471805599453,5.198497031265826,2,2,0,0.0,0.0,0.0,4.948759890378168,0.0,0.0,0.0,Aug,2009,WD,Normal
90,RL,4.174387269895637,8.856376036730422,Pave,Reg,Bnk,3,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,5.62040086571715,2,2,CBlock,4,3,2,6,6.99117688712121,1,0.0,0.0,6.99117688712121,GasA,2,Y,SBrkr,7.110696122978827,0.0,0.0,7.110696122978827,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,2,1.9459101490553132,7,1.0986122886681098,Detchd,1979.0,1,1.0986122886681098,6.270988431858299,3,3,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Alloca
120,RL,3.7376696182833684,8.501876487304344,Pave,Reg,Lvl,3,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,5,3,2,6,7.050989447068045,1,0.0,6.089044875446846,7.374001859350161,GasA,4,Y,SBrkr,7.374001859350161,0.0,0.0,7.374001859350161,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,4,1.791759469228055,7,0.6931471805599453,Attchd,2001.0,3,1.0986122886681098,6.52649485957079,3,3,2,0.0,4.795790545596741,0.0,0.0,5.41610040220442,0.0,0.0,Aug,2008,WD,Normal
70,RL,4.2626798770413155,9.265869681768663,Pave,Reg,Bnk,3,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,2,CBlock,4,4,-1,3,5.697093486505405,1,0.0,6.322565239927284,6.74993119378857,GasA,2,Y,SBrkr,7.346010209913293,7.072421900537371,0.0,7.911324018963353,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.3978952727983707,3,1.0986122886681098,Detchd,1932.0,1,1.0986122886681098,6.089044875446846,3,3,2,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,Dec,2007,WD,Normal
60,RL,4.056561018093695,8.91905180393029,Pave,IR1,Lvl,3,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.9344739331306915,2,2,CBlock,3,3,-1,5,6.440946540632921,1,0.0,4.605170185988092,6.587550014824796,GasA,3,Y,SBrkr,6.587550014824796,6.626717749249025,0.0,7.299797366758161,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,1972.0,3,1.0986122886681098,6.184148890937483,3,3,2,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
20,RL,4.23410650459726,9.106977858981029,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,6,6.329720905522696,1,0.0,6.77078942390898,7.266827347520591,GasA,4,Y,SBrkr,7.266827347520591,0.0,0.0,7.266827347520591,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,1999.0,3,1.0986122886681098,6.502790045915623,3,3,2,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,Sep,2009,WD,Normal
160,RM,3.2188758248682006,7.833203948641057,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,3.9318256327243257,3,2,PConc,4,3,-1,1,0.0,1,0.0,6.878326468291325,6.878326468291325,GasA,4,Y,SBrkr,6.878326468291325,6.606650186198215,0.0,7.444248649496705,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,3,0.0,Detchd,2004.0,1,1.0986122886681098,5.942799375126701,3,3,2,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,May,2006,WD,Normal
20,RL,4.110873864173311,8.879193928110318,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,2,5,5.968707559985366,1,0.0,6.163314804034641,6.762729506931879,GasA,2,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.791759469228055,7,0.0,Detchd,1989.0,1,0.6931471805599453,5.8664680569332965,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
160,RL,3.2188758248682006,7.732369222284388,Pave,Reg,Lvl,3,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,4,3,-1,5,6.340359303727752,1,0.0,5.66988092298052,6.752270376141742,GasA,2,Y,SBrkr,6.752270376141742,6.400257445308821,0.0,7.284134806195205,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1976.0,1,1.0986122886681098,6.089044875446846,3,3,2,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2009,WD,Normal
20,RL,4.382026634673881,9.150271845510064,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,5.327876168789581,4,2,PConc,5,3,-1,6,7.027314514039777,1,0.0,6.398594934535208,7.454141078146678,GasA,4,Y,SBrkr,7.454141078146678,0.0,0.0,7.454141078146678,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.1972245773362196,7,0.6931471805599453,Attchd,2007.0,3,1.3862943611198906,6.668228248417403,3,3,2,5.147494476813453,4.9344739331306915,0.0,0.0,5.58724865840025,0.0,0.0,Sep,2007,New,Partial
75,RL,5.1647859739235145,10.143291544743445,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,PConc,3,3,-1,6,6.9440872082295275,2,5.220355825078324,4.948759890378168,7.215975002651466,GasA,3,Y,SBrkr,7.215975002651466,7.215975002651466,5.973809611869261,8.043342170441608,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,Detchd,1918.0,1,1.0986122886681098,6.679599185844383,3,3,2,0.0,2.833213344056216,6.315358001522335,0.0,0.0,6.240275845170769,0.0,Mar,2006,WD,Abnorml
75,RM,4.532599493153256,8.616314282284044,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6,6,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,6.628041376179533,6.628041376179533,GasA,4,Y,SBrkr,6.835184586147301,6.835184586147301,5.918893854273146,7.709756864454165,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,2,2.1972245773362196,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,0.0,5.293304824724492,3.4339872044851463,0.0,0.0,0.0,0.0,Jul,2009,WD,Abnorml
20,RL,4.343805421853684,9.16868469670735,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.572154032177765,3,2,PConc,5,3,2,6,6.9930151229329605,1,0.0,6.439350371100098,7.446585099157725,GasA,4,Y,SBrkr,7.446585099157725,0.0,0.0,7.446585099157725,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,7,0.6931471805599453,Attchd,2004.0,3,1.3862943611198906,6.75343791859778,3,3,2,0.0,3.295836866004329,0.0,0.0,5.14166355650266,0.0,0.0,Jan,2009,WD,Normal
20,RM,4.394449154672439,9.053335623166017,Pave,Reg,Lvl,3,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,7.022868086082641,7.022868086082641,GasA,4,Y,SBrkr,7.022868086082641,0.0,0.0,7.022868086082641,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,Attchd,2003.0,2,1.0986122886681098,6.089044875446846,3,3,2,4.890349128221754,4.174387269895637,0.0,0.0,0.0,0.0,0.0,Mar,2010,WD,Normal
20,RL,4.330733340286331,9.222861652529854,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,-1,5,6.464588303689961,2,5.634789603169249,5.6240175061873385,7.087573705557973,GasA,2,Y,SBrkr,7.154615356913663,0.0,0.0,7.154615356913663,0.0,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,1.0986122886681098,Detchd,1980.0,1,1.0986122886681098,6.161207321695077,3,3,2,5.476463551931511,4.430816798843313,0.0,0.0,0.0,0.0,0.0,Feb,2008,WD,Normal
50,RL,3.9318256327243257,8.853808274977197,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,2,3,-1,2,6.42648845745769,1,0.0,0.0,6.42648845745769,GasA,3,Y,SBrkr,6.763884908562435,6.100318952020064,0.0,7.1785454837637,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,2,1.9459101490553132,6,0.0,Attchd,1924.0,1,0.6931471805599453,5.988961416889864,3,3,2,0.0,0.0,4.844187086458591,0.0,0.0,0.0,0.0,May,2006,COD,Normal
